Date,WHEAT,SUGAR,COFFEE,COTTON,SOYBEANS
2024-10-21,593.5827122457214,25.56572931755584,161.64411416414745,79.44687585263182,1568.0829804823811
2024-10-22,595.3098039884118,25.284382941266717,154.0840852640617,80.33867217158863,1546.586567268214
2024-10-23,615.3892131313985,24.909907299745957,160.3963886286308,80.21042156628248,1558.3548890366071
2024-10-24,585.6428931247393,24.40445553778703,160.1343778371391,82.6141700147992,1545.2701104098085
2024-10-25,624.9689285594449,24.90390406991609,155.86464368993828,78.84740461509163,1557.1381094039525
2024-10-26,610.6720869385719,24.611227501500075,158.12535111640955,79.44776170139059,1606.8953486342286
2024-10-27,653.1864723175856,24.754568091570132,151.58738376883537,78.86724242940204,1535.646065838089
2024-10-28,641.8243774819971,25.32799848799156,163.9150704348223,77.88394060538403,1548.1544554922762
2024-10-29,611.1549985782376,25.859589580779364,157.38423864410942,80.71532419930718,1532.2487822238452
2024-10-30,612.3526865762545,25.26440634111193,160.99024864200237,82.9804415565865,1526.7402156957355
2024-10-31,626.3118051444928,24.518565636690983,160.4604820078867,80.04243956093993,1565.9169310475068
2024-01-11,635.3746900047573,25.31793482433663,162.89704009279345,78.94710859739715,1554.0467366931769
2024-02-11,594.1345323632747,25.692567366697503,157.2850827591944,80.74363207895614,1625.8419578961016
2024-03-11,592.5687310403719,24.843872819619516,159.38381046893218,81.44071648013937,1565.947151871517
2024-04-11,607.3161174647792,25.08663423098177,160.58847687439007,80.24420587823832,1613.7311632571311
2024-05-11,622.5688393587693,25.173109724214378,161.66101580580022,82.85242761715611,1605.1488154870683
2024-06-11,621.7882948778948,24.806223298346143,162.63390103498642,79.23021521653925,1571.1030675833915
2024-07-11,629.1956757057214,25.50715333605057,157.53198662596697,80.13205182485831,1641.1414699755533
2024-08-11,601.2893754203288,25.154997141565897,157.01829592968437,81.1292448410076,1587.3226251430774
2024-09-11,587.7120254458576,25.429245630131923,163.52579169593724,81.32482201041084,1625.3826236052944
2024-10-11,627.4479950989122,24.82011565354784,152.8205962372457,80.7901766562395,1622.9351304176107
2024-11-11,606.7963612429902,25.05130632308112,164.3546715995693,78.63880870435761,1594.7265457490166
2024-12-11,592.3089095187983,25.622018104020636,158.49205716488112,84.64317751567884,1605.7734014394462
2024-11-13,619.4952636090052,25.114451656902485,159.52015593282374,80.43243338404557,1603.0261234021652
2024-11-14,627.8544971183101,26.13482505228049,157.45147803021652,81.04092872376215,1551.4234484208437
2024-11-15,616.7913018530986,25.13421735637184,159.54871225646195,81.9141616255377,1588.2393421355987
2024-11-16,612.9297099242228,25.44917864339466,163.82193569172622,79.88370971246586,1619.564737772194
2024-11-17,616.9509680357764,25.80418554492908,162.31840019147995,81.06595865002129,1634.074233547061
2024-11-18,614.6409846305256,24.696516058214723,161.5205037734518,79.89271471643544,1568.245959294402
2024-11-19,602.8121960445308,24.549386006729076,160.32416371078494,81.73438690291945,1606.5066967427908
2024-11-20,610.9996639422724,24.67852697136056,155.53837829709624,80.63180717250697,1596.3228164909644
2024-11-21,626.6759573172179,26.028615896981908,157.53466041816085,81.56960533620911,1589.3941379618286
2024-11-22,624.5168954591102,25.17775977619864,159.2121201470878,79.43823584575583,1604.5768843748558
2024-11-23,622.930577994709,26.68185367853073,161.84225613363768,79.83660692576827,1601.5472851529073
2024-11-24,608.8014284581359,25.2056147472534,160.6979667406413,78.9911577933039,1612.25717987264
2024-11-25,619.2359105997143,25.58065272067132,163.68744502608686,80.11098709049566,1640.144295349486
2024-11-26,594.7671259605677,26.246843200614656,162.15687458197644,77.07641545063129,1621.6554905767605
2024-11-27,624.3618430031892,26.48576578209258,160.91422511490734,80.85634778977082,1608.6484294551171
2024-11-28,640.2258847653208,26.5293455236103,168.0560002880257,80.52152628493815,1656.004397693892
2024-11-29,604.4851454967556,26.138490393587062,162.20924179705435,81.69228106961613,1634.6315377468045
2024-11-30,615.8507535366269,26.067500689620005,159.63726321781735,81.55707837190847,1599.9344725910948
2024-01-12,627.5503881154807,25.878310254941237,167.0034522308065,83.59820681737457,1567.549330782868
2024-02-12,639.3587070342484,25.984367926929792,164.99888642907615,85.84528715225053,1575.4744811089383
2024-03-12,618.5543221126707,25.36578871517668,167.04330259077557,83.48176912062087,1633.764863292192
2024-04-12,615.8540582724982,25.255327707147497,161.01475615116988,80.89738031845134,1588.31937403461
2024-05-12,600.3234392921338,25.66221240797738,164.5565605607153,80.87143913082716,1578.1758912683213
2024-06-12,626.4047589163433,25.59968676369529,156.93384466579104,83.15965962978343,1586.719884401473
2024-07-12,650.8246608456027,25.481582032397995,164.1257489592372,78.98890841932884,1589.9272631322815
2024-08-12,629.2303708238543,26.048574798359684,161.22564194336695,81.28718792258286,1636.8170846993703
2024-09-12,625.839606440622,26.18963224839972,157.51396911626225,81.45489514921806,1607.9294737884616
2024-10-12,630.4503361912862,25.792317130997308,165.18459844513296,82.85236298243574,1572.842019813559
2024-11-12,626.6424009743719,26.47382053120824,156.2486663955557,82.94192767190769,1615.7230615069932
2024-12-12,617.0098912168143,25.238519976487044,156.01263425462702,80.74069737953297,1622.516050489487
2024-12-13,637.6717486559212,25.709059549911807,163.32586298066582,81.32595611885286,1602.7285246804354
2024-12-14,630.5779141406965,25.476052947683367,164.0784058465331,82.7845720049038,1652.5069130545437
2024-12-15,628.32133951153,24.94340389877084,165.43499826569058,80.77190100478667,1606.6611039019374
2024-12-16,616.3124814589637,25.81355895393984,164.7983316184007,84.12073472795902,1653.2820913853625
2024-12-17,644.9555476935093,25.811959549688822,167.2197863149562,83.17566408965207,1639.145483878891
2024-12-18,637.3455045417769,26.610956817094287,164.84322096015376,82.49330756747504,1650.0544219842072
2024-12-19,622.5426033000946,26.2058852312442,162.2881876212534,82.89515401650927,1590.853142299634
2024-12-20,642.1852575554672,25.431427282847004,162.5625223857363,81.51915183429716,1627.5686060820688
2024-12-21,623.8789795211258,26.82473565626943,161.98787154330898,81.29553673856655,1624.1511962728764
2024-12-22,620.6672991166765,26.53887134280841,163.9094142758213,81.66741929262739,1584.4695678571195
2024-12-23,621.2653663615195,26.250142314248254,159.5741889578907,83.23240668174212,1660.775797268254
2024-12-24,609.0186339676352,25.880230854114625,164.22729522989906,82.77794284263791,1604.6159532638196
2024-12-25,637.2009647599422,25.546422747553148,162.95670240866252,81.78731919790229,1611.8711650541793
2024-12-26,608.906281526924,25.84386353915212,164.1919746480765,83.76027341482124,1600.9155734558603
2024-12-27,616.7092737199667,26.559050351987764,164.2870930008697,82.27446261218641,1653.016038254354
2024-12-28,606.4960749582921,26.95610613513041,155.7010452757552,81.45535541434451,1587.7700628609218
2024-12-29,631.5264544410009,26.809287046059616,160.709716411871,83.05685955768664,1652.641712732741
2024-12-30,631.036711182562,25.853872639053723,163.31024541191437,81.00286110395211,1666.3884583435365
2024-12-31,629.1516850793328,25.56848984434102,163.56224955170643,79.92744009862733,1652.3256726228042
2025-01-01,620.5610830035242,26.187427835738134,164.64468163177014,82.7401130015705,1658.5841020702858
2025-02-01,619.2520277725997,25.29046478426466,164.86319392212613,81.70020616601278,1661.0106113733348
2025-03-01,639.8863589259164,26.306655759122958,168.7987856787024,82.40188129752102,1611.158585044581
2025-04-01,627.5730113989094,26.097422598948988,165.05767477855613,81.26187178126298,1683.1531107946953
2025-05-01,638.6388670284521,25.96093816974906,163.15198887340642,84.88770188512727,1627.7565497548694
2025-06-01,624.0007517909927,25.436898731819173,159.14816656331936,81.83632322356463,1640.4822951339256
2025-07-01,637.5387961567261,26.46067327047216,159.95895758178605,82.24986748027585,1633.5551424547252
2025-08-01,651.7686368194513,25.9758080001514,166.0825474528323,83.62079702442638,1659.0833344168757
2025-09-01,643.1419422397213,25.68645590025118,167.82667068788123,80.75960242589761,1629.4182008454234
2025-10-01,631.0150442048897,24.88764457631627,169.4302368153522,80.67127677128211,1648.4059757657603
2025-11-01,639.6123858983883,26.263135553793827,161.98367560750205,83.72689983975435,1610.6087243435893
2025-12-01,633.7006969735695,27.138796256306307,163.72251903610032,82.39686068656955,1683.0205094281494
2025-01-13,637.0599385554475,27.100608610613172,165.5309309137811,81.67590182884764,1669.2722152342806
2025-01-14,633.1840909379819,26.102373525722456,171.3354065798752,84.19123502913641,1641.5516456974174
2025-01-15,635.4523638968691,26.047612317109067,165.27213500993898,81.8872687536308,1637.2255622091327
2025-01-16,640.3904739374879,26.57425892543004,169.90436640322372,82.80519867328532,1671.314390677635
2025-01-17,625.6702080809564,25.887029048886,165.58953105516363,81.81003528632151,1631.9909546021229
2025-01-18,625.6442892133849,26.5230018749633,168.78126543783986,83.8197169839568,1657.6938919307086
2025-01-19,621.2641821176633,26.75911196874588,168.4480141465922,85.54684692812302,1689.4425414107209
2025-01-20,618.8799698404615,26.99343588445346,165.78391232126037,80.30674186506184,1631.6135837006934
2025-01-21,623.8813214461468,26.37262074051289,162.0838554667172,83.59240889319658,1667.6258722015668
2025-01-22,641.2262382331511,26.336766964748552,164.53520011493046,84.84820159873662,1666.9304286959616
2025-01-23,628.3869591338588,26.02781054763213,170.18229174875222,82.76677296072393,1655.5028155769471
2025-01-24,646.09243469544,26.065591892248676,168.30564536862184,81.6229548187461,1644.262386487246
2025-01-25,640.3689627863447,26.365891814404897,164.20464996453254,84.21064094553971,1696.2746493125312
2025-01-26,615.701723788973,26.662897378817643,164.5565449671718,85.19491363993102,1643.160577050655
2025-01-27,648.5170165671976,26.936967355654065,160.208667788051,85.03698661599988,1607.835817574833
2025-01-28,650.6674251547744,26.128715466852203,170.34969473228554,84.19616804357841,1681.6687399265131
2025-01-29,628.4545059637193,27.239137915391566,168.63579886865122,83.77824690450007,1627.6467683611097
2025-01-30,646.2297591838358,26.40805341968163,165.44483677273632,82.1568641897242,1684.805918963132
2025-01-31,630.5680925567224,26.53968703905005,166.57186651905732,85.09139919341145,1704.7371313637611
2025-01-02,642.6203595993261,26.204615913925828,159.09917634799464,85.0227247259091,1684.522421470268
2025-02-02,625.8875977103037,25.41451390006917,164.5004331478842,81.83006963065604,1698.437517987308
2025-03-02,619.507237691869,27.008212488169967,170.33551992887743,84.33090773954936,1727.4343031337876
2025-04-02,637.2130342537737,26.949318443639804,169.26678497936425,84.82746649576326,1696.8226146180466
2025-05-02,640.6104648680431,26.47374593678381,167.2508640773597,85.22595059885387,1678.616794986414
2025-06-02,637.3801433330261,26.65144628657999,166.20346517317375,83.66601860816559,1718.14036858223
2025-07-02,627.7784596453973,26.877083631390587,168.82686453752208,82.39345222620709,1722.4480268087118
2025-08-02,637.6851820080491,25.89391606853275,165.45172515283917,82.99821942320304,1723.563732496699
2025-09-02,646.1589212456865,26.39870859695096,161.10531991217488,82.18220068285152,1656.9436235384435
2025-10-02,642.4092179958743,27.041905455068243,166.4153776933815,83.77700269099405,1631.9611460186327
2025-11-02,645.3837007650795,26.07248216326433,167.75803338964332,83.47009145486167,1656.4653736837863
2025-12-02,634.9340464997076,26.82266526161696,170.0844207331872,87.432814292689,1694.5329464956524
2025-02-13,657.9578769124864,26.04337663326677,161.98462205594336,85.38437436745009,1678.9632320437288
2025-02-14,628.9192958301056,26.92475330981861,166.20937500505948,85.52215380439003,1668.705479446852
2025-02-15,649.7200314143535,26.694078025016577,166.39842013128296,84.71357856444773,1692.153024297981
2025-02-16,658.4707794425553,25.94798254864125,163.17760740846677,83.34246724780196,1632.284343695584
2025-02-17,649.8795630174864,27.286333975677454,168.2576914709581,83.50633909239997,1680.86310251934
2025-02-18,641.5011915573505,26.38688996981724,169.11613448472482,83.66884567740352,1710.5347457461476
2025-02-19,637.5614869937712,26.359322843466657,165.85286290669384,84.29367095058223,1694.1565729509582
2025-02-20,657.101708590894,26.851108396849,173.3319505486603,84.63533664909008,1698.951156032938
2025-02-21,626.6452897831623,27.312680945567205,165.82292764730397,84.00367325584807,1726.4495791181262
2025-02-22,632.3640595115588,26.285637660128188,165.44717692406385,83.53162516575236,1677.4537401919847
2025-02-23,639.5649410620817,26.80869385854105,165.38227270119407,83.03871652709435,1660.4944855268518
2025-02-24,659.9638074287109,26.991846458697665,164.3290772795123,81.72821804000473,1715.8501960767323
2025-02-25,649.3805352060799,27.12560952042564,165.16775853198038,86.15072296092535,1715.7909642896495
2025-02-26,632.704497160584,26.885712203425427,162.41242509834476,87.67825942559247,1698.0224312254677
2025-02-27,640.9419989053392,26.63278732034415,166.3791440068996,86.02292186061243,1677.0902015508193
2025-02-28,637.224260685695,26.41929870820553,167.18995076842543,81.97042377567796,1682.354811773821
2025-01-03,636.0922840351981,26.86278826371085,159.77838596498995,85.35050008122514,1644.7404030789348
2025-02-03,657.1228218022491,26.31522839213511,166.7200069755223,85.74410467743317,1716.3054170460694
2025-03-03,627.9594266688113,25.43705515280985,167.19348212229175,83.3910905769944,1715.6645875742188
2025-04-03,665.0301530397921,27.048715854668284,168.7081307210271,84.86511514941556,1644.9308436164645
2025-05-03,655.364012745092,27.277910616740915,170.91222383738543,83.30600858287852,1710.1925804004352
2025-06-03,658.6539089862642,25.72117848555373,169.80234505488625,86.58201856575657,1696.7636021595065
2025-07-03,639.3691046250419,26.373550961674503,165.14001805542625,84.66116219101625,1654.66642693469
2025-08-03,643.273768545353,27.157542658451074,164.78053093241982,82.54325094496654,1649.5318413492362
2025-09-03,627.3400019600579,27.850203781123803,168.96612154065502,85.15983862379353,1696.884000981693
2025-10-03,638.6325918901276,26.88088682143105,165.39472595783974,85.79876810780182,1674.2428627595934
2025-11-03,651.2842726345762,26.52723363180601,163.23800170874088,84.37483887904722,1740.5665731539536
2025-12-03,661.2477670434287,26.792112614694048,174.67829738544978,84.83463783289238,1715.0365143079146
2025-03-13,631.3758212096112,27.541036542235567,166.15576364852294,83.92320521201863,1701.0572643262558
2025-03-14,640.5733903073076,26.578455672594824,165.15360823070603,82.16064085073789,1702.7920531113898
2025-03-15,643.2119700173147,26.50875571882801,160.18191458023966,83.77542764533074,1727.091311165736
2025-03-16,627.7207577926908,26.663443859252705,169.8428324347903,84.88159839593645,1712.9104998276516
